Person_ID	Date	Company	Amount
24	9/9/2003	The Coca-Cola Company	8350
27	10/6/2000	Kohl's Corporation	1000
1	4/2/2016	UAL Corporation(United Airlines)	5400
7	10/23/2005	Computer Sciences Corporation	75000
15	12/22/2009	Tyson Foods Inc	8350
17	10/21/2007	Marathon Oil Corp.	80500
11	2/23/2009	McDonald's Corporation	900
46	8/25/2006	TIAA-CREF	75000
2	1/20/2007	Berkshire Hathaway	1500
37	4/10/2008	Deere & Company	8000
36	3/8/2006	Safeway Inc.	1000
30	6/12/2016	Rite Aid Corporation	8350
32	7/24/2002	The Dow Chemical Company	1000
34	4/25/2005	United Technologies Corporation	100000
23	8/14/2011	American International Group	1500
7	12/21/2011	Best Buy Co., Inc.	2500
29	5/4/2001	Humana Inc.	2500
2	11/1/2000	3M Company	97650
45	2/24/2015	Valero Energy Corp	75000
47	7/7/2013	Express Scripts	750
25	6/16/2012	Wal-Mart Stores, Inc.	100
36	8/17/2008	Bank of America Corporation	750
18	10/9/2012	MetLife, Inc.	1200
9	12/20/2004	TIAA-CREF	97650
3	7/15/2004	Pfizer Inc.	8350
30	11/28/2001	Humana Inc.	100000
36	4/20/2010	U.S. Bancorp	900
47	1/14/2007	The Dow Chemical Company	1000
43	5/8/2000	PepsiCo, Inc.	500
41	1/24/2012	The Directv Group Inc	100000
25	6/14/2014	Berkshire Hathaway	300
48	11/2/2000	Costco Wholesale Corp.	5400
32	1/23/2004	Motorola Inc	500
40	4/23/2008	Fannie Mae	8000
31	1/15/2009	The Coca-Cola Company	8000
11	8/1/2014	Microsoft Corporation	97650
22	8/28/2012	American International Group	300
8	7/22/2008	United Parcel Service of America, Inc	100
12	1/10/2006	Kimberly-Clark Corp	750
42	1/28/2010	Southern Company	8000
7	11/8/2005	J.C. Penney Company, Inc.	1200
2	5/1/2001	United Services Automobile Association	500
7	10/6/2016	Amazon.com Inc.	100
30	10/16/2005	Amazon.com Inc.	100000
15	11/4/2013	Health Net, Inc.	2500
38	9/19/2003	News Corp	97650
7	2/16/2007	Supervalu Inc	97650
12	3/1/2007	The Directv Group Inc	1200
6	9/15/2014	General Electric Company	1000
27	5/23/2003	TJX Companies, Inc.	4500
25	12/4/2010	AT&T Corp	2500
36	10/6/2015	Honeywell International	2500
46	5/8/2002	AT&T Corp	500
23	6/5/2009	Goldman Sachs Group	100
19	9/4/2012	Sunoco Inc	1500
22	10/16/2016	AT&T Corp	8000
46	9/10/2009	AT&T Corp	200
38	10/16/2001	Abbott Laboratories	300
38	5/5/2001	Best Buy Co., Inc.	200
38	4/3/2013	Constellation Energy Group	100
45	11/7/2004	Lowe's Companies, Inc.	1000
22	3/9/2013	HCA Inc.	97650
5	12/16/2010	CHS Inc	500
6	11/20/2014	Northrop Grumman Corporation	8350
5	4/22/2008	Kimberly-Clark Corp	80500
23	12/16/2005	Google	2500
37	8/1/2015	Sears Holdings Corporation	750
15	3/11/2009	Staples, Inc.	75000
32	2/13/2010	Procter & Gamble Co	8350
22	1/6/2004	Cisco Systems, Inc.	80500
38	8/1/2015	Tesoro Petroleum Corp	500
41	6/17/2016	Exxon Mobil Corporation	1200
6	6/13/2012	Northrop Grumman Corporation	500
34	7/11/2015	SYSCO Corporation	80500
20	9/1/2012	Exxon Mobil Corporation	300
2	7/18/2006	Apple Computer, Inc	750
13	7/20/2013	MetLife, Inc.	200
1	6/3/2000	Raytheon Company	8350
43	8/23/2013	Tech Data Corporation	4500
32	9/11/2003	Citigroup Inc	5400
25	6/11/2003	Sears Holdings Corporation	1200
30	3/26/2003	Home Depot, Inc.	9000
34	3/11/2003	The Coca-Cola Company	2500
31	11/4/2007	Coca-Cola Enterprises	100000
33	5/10/2009	FedEx Corporation	200
6	7/3/2015	Procter & Gamble Co	9000
32	1/13/2012	State Farm Insurance	8000
10	3/1/2010	Valero Energy Corp	750
9	4/17/2014	Lowe's Companies, Inc.	300
26	7/18/2003	Northrop Grumman Corporation	8000
44	5/28/2015	AmerisourceBergen Corporation	75000
36	11/1/2006	Bristol-Myers Squibb Co.	8000
5	11/2/2016	FedEx Corporation	500
34	4/14/2013	Enterprise GP Holdings	97650
6	1/26/2008	Cardinal Health, Inc	80500
20	6/21/2005	General Motors Corporation	200
24	10/23/2011	FedEx Corporation	8000
42	12/13/2012	HCA Inc.	9000
11	4/9/2005	General Dynamics Corporation	1500
8	8/16/2010	American Airlines - AMR	1000
5	5/24/2010	Morgan Stanley	500
33	4/15/2009	Sears Holdings Corporation	300
25	9/4/2016	Amazon.com Inc.	8000
6	6/8/2004	CIGNA Corporation	300
26	8/9/2006	Target Corporation	97650
10	7/11/2016	McKesson Corporation	200
6	7/8/2014	The PNC Financial Services Group	1500
10	8/15/2016	Freddie Mac	500
36	4/5/2002	The Directv Group Inc	9000
17	2/13/2014	Alcoa	8350
31	12/19/2016	State Farm Insurance	4500
23	5/2/2011	Whirlpool Corporation	100000
38	9/20/2009	The Kroger Co	200
19	3/28/2010	WellPoint Health Networks	100000
12	1/4/2011	The Directv Group Inc	1200
9	7/12/2011	Exelon Corporation	1000
43	9/20/2001	Amerada Hess Corporation	1200
34	7/4/2002	Sprint	1000
7	11/18/2012	Pfizer Inc.	1200
14	11/12/2011	Marathon Oil Corp.	1500
41	9/8/2003	Citigroup Inc	4500
4	9/23/2002	TIAA-CREF	1500
15	11/2/2007	General Motors Corporation	300
22	5/27/2000	Northrop Grumman Corporation	100000
39	6/1/2015	Aetna Inc.	750
21	10/21/2001	WellPoint Health Networks	1200
25	1/10/2013	Plains All American Pipeline, L. P.	97650
46	12/7/2013	Microsoft Corporation	9000
49	8/28/2006	Emerson Electric Co	100000
26	10/26/2014	Johnson & Johnson	750
31	6/22/2013	Humana Inc.	1200
40	5/7/2010	Wal-Mart Stores, Inc.	750
22	4/26/2016	Valero Energy Corp	10000
45	12/4/2002	Wal-Mart Stores, Inc.	2500
32	4/13/2014	FPL Group Inc	500
12	4/21/2012	AmerisourceBergen Corporation	900
39	2/25/2013	Bristol-Myers Squibb Co.	8350
28	5/16/2011	AmerisourceBergen Corporation	500
41	9/21/2002	FedEx Corporation	900
26	7/10/2004	J.C. Penney Company, Inc.	1000
41	12/26/2008	Computer Sciences Corporation	1200
36	10/11/2007	3M Company	10000
15	6/20/2009	Eli Lilly and Co	500
15	3/16/2006	Exxon Mobil Corporation	750
44	10/28/2004	Wal-Mart Stores, Inc.	1000
41	9/26/2001	Hewlett-Packard Company	300
23	8/1/2016	UAL Corporation(United Airlines)	1200
13	7/8/2012	Lockheed Martin Corporation	75000
10	3/3/2007	United Services Automobile Association	8000
25	5/16/2011	Freddie Mac	300
36	3/14/2003	The Kroger Co	97650
12	9/18/2005	Kimberly-Clark Corp	200
31	9/2/2000	Publix Super Markets	5400
30	3/1/2013	TIAA-CREF	1000
27	6/22/2005	Nike Inc.	100000
23	12/26/2001	International Assets Holding	300
24	12/1/2016	Best Buy Co., Inc.	1000
17	12/18/2012	General Electric Company	1200
3	11/15/2011	The PNC Financial Services Group	750
36	8/25/2005	AFLAC Incorporated	100
12	9/27/2016	Caterpillar Inc.	100000
44	10/27/2001	Computer Sciences Corporation	1500
21	12/18/2016	Hewlett-Packard Company	300
45	9/8/2015	Johnson & Johnson	750
30	1/20/2004	Exxon Mobil Corporation	8350
28	1/8/2009	United Health Group Inc	2500
40	6/20/2016	News Corp	1200
32	7/25/2013	Wal-Mart Stores, Inc.	10000
33	10/24/2016	Nationwide Mutual Insurance Co	8350
10	7/14/2011	ChevronTexaco Corporation	8000
38	6/23/2007	GMAC	2500
45	2/5/2015	Procter & Gamble Co	97650
43	11/16/2012	Cardinal Health, Inc	5400
45	6/3/2004	J.P. Morgan Chase & Co	2500
35	5/16/2005	Johnson & Johnson	8000
41	12/5/2001	CIGNA Corporation	9000
10	2/13/2009	Health Net, Inc.	300
3	1/28/2007	Health Net, Inc.	5400
16	8/1/2005	AFLAC Incorporated	1500
24	10/1/2010	Nationwide Mutual Insurance Co	5400
27	1/15/2004	Abbott Laboratories	75000
48	2/9/2000	Lowe's Companies, Inc.	200
16	7/8/2000	Marathon Oil Corp.	100
31	4/14/2000	News Corp	8000
48	6/8/2011	Raytheon Company	5400
10	1/8/2008	CVS Caremark	1000
48	10/9/2008	Morgan Stanley	75000
7	6/9/2006	TJX Companies, Inc.	200
23	6/20/2009	Fluor Corporation	1500
12	6/8/2013	Microsoft Corporation	8000
18	5/6/2000	International Assets Holding	200
35	1/3/2010	Goldman Sachs Group	75000
37	9/25/2005	Morgan Stanley	5400
16	4/8/2000	MetLife, Inc.	5400
47	2/25/2013	Safeway Inc.	10000
43	9/22/2004	Philip Morris International	1000
12	6/4/2013	Ford Motor Company	8000
16	1/15/2006	Macy's	10000
11	8/1/2008	MassMutual Financial Group	900
23	8/28/2000	The Boeing Company	100000
22	9/9/2014	Hewlett-Packard Company	300
4	8/17/2003	Prudential Financial, Inc	10000
39	12/17/2009	Tyson Foods Inc	5400
27	11/9/2007	U.S. Bancorp	8000
18	10/11/2002	Southern Company	1000
42	8/20/2010	Staples, Inc.	9000
17	3/4/2004	United Parcel Service of America, Inc	9000
7	3/9/2008	International Business Machines Corporation	75000
36	9/18/2014	Fannie Mae	300
1	11/16/2008	Supervalu Inc	200
8	9/2/2015	The Northwestern Mutual Life Insurance Company	1500
23	9/9/2011	Cardinal Health, Inc	5400
3	6/1/2013	Kohl's Corporation	100
32	10/14/2001	Alcoa	97650
30	4/9/2013	TJX Companies, Inc.	300
40	8/21/2007	Tesoro Petroleum Corp	10000
35	1/22/2011	Emerson Electric Co	75000
24	8/18/2010	New York Life Insurance Company	1200
40	6/18/2002	Altria Group Inc	750
44	1/20/2015	Hartford Financial Services Group	100
14	8/14/2010	Philip Morris International	8350
41	11/21/2002	Publix Super Markets	100
43	2/4/2015	Cisco Systems, Inc.	1000
22	6/18/2010	Publix Super Markets	8350
11	11/26/2004	Procter & Gamble Co	750
37	4/21/2014	Intel Corporation	300
17	8/26/2001	Emerson Electric Co	100
28	8/15/2003	Archer-Daniels-Midland Company	1000
26	3/2/2014	Procter & Gamble Co	9000
10	7/3/2007	SYSCO Corporation	4500
15	11/20/2010	Deere & Company	900
31	5/11/2004	Best Buy Co., Inc.	1500
33	3/7/2015	Manpower Inc.	100000
42	4/20/2004	Sprint	1500
13	11/7/2011	Kraft Foods	100
39	10/28/2007	McDonald's Corporation	97650
33	6/14/2001	Emerson Electric Co	10000
42	8/16/2005	Publix Super Markets	100
21	11/27/2005	Murphy Oil Corp	1500
49	12/19/2008	Merck & Co Inc	1500
28	1/28/2003	Hewlett-Packard Company	75000
45	6/16/2010	Cisco Systems, Inc.	750
47	12/24/2003	CHS Inc	5400
31	2/3/2005	Procter & Gamble Co	100
23	2/24/2015	Time Warner Inc.	2500
28	1/26/2012	United Parcel Service of America, Inc	5400
12	2/9/2013	Bank of America Corporation	10000
6	9/21/2011	Tesoro Petroleum Corp	4500
12	7/24/2005	The Coca-Cola Company	750
42	12/26/2014	Travelers Cos	1000
48	11/18/2015	Freddie Mac	80500
43	1/24/2002	Honeywell International	200
42	1/5/2007	Sprint	75000
26	1/19/2008	Ingram Micro	5400
41	7/6/2004	Sprint	100000
22	1/8/2008	Occidental Petroleum Corp	100
27	1/19/2004	ConocoPhillips	1200
9	4/11/2002	Kimberly-Clark Corp	10000
43	11/7/2016	American Airlines - AMR	4500
11	4/4/2015	Kimberly-Clark Corp	1000
33	2/12/2000	U.S. Bancorp	8000
27	9/1/2008	Pfizer Inc.	4500
43	10/28/2012	American International Group	500
32	2/19/2009	Amerada Hess Corporation	2500
6	1/1/2015	Emerson Electric Co	1500
9	1/22/2012	Ingram Micro	8000
29	9/21/2014	Bank of America Corporation	1500
21	4/26/2015	The Directv Group Inc	75000
9	5/23/2004	ConocoPhillips	300
24	10/22/2001	American Airlines - AMR	8350
47	10/18/2009	FPL Group Inc	5400
12	7/15/2011	Caterpillar Inc.	4500
21	6/8/2013	Amazon.com Inc.	1000
2	9/28/2007	Liberty Mutual	1200
19	1/24/2015	General Electric Company	4500
36	9/18/2000	Publix Super Markets	1500
49	2/2/2010	Johnson Controls, Inc.	80500
23	3/16/2003	Morgan Stanley	900
24	6/26/2014	Intel Corporation	750
9	1/10/2006	Abbott Laboratories	2500
11	9/21/2002	Kraft Foods	9000
9	11/1/2013	AmerisourceBergen Corporation	75000
36	5/18/2008	McKesson Corporation	1000
15	2/10/2006	American International Group	10000
18	12/8/2012	Marathon Oil Corp.	900
22	8/18/2004	Verizon Communications	8350
49	3/20/2001	Manpower Inc.	300
13	3/10/2000	Merck & Co Inc	80500
16	7/5/2015	Delta Air Lines Inc	97650
6	8/12/2014	Wells Fargo & Company	100000
33	3/21/2008	ChevronTexaco Corporation	5400
45	10/15/2009	TJX Companies, Inc.	97650
17	12/21/2013	Motorola Inc	300
37	2/4/2011	ChevronTexaco Corporation	97650
41	11/23/2002	FedEx Corporation	900
48	3/10/2006	Microsoft Corporation	300
20	3/13/2016	Tech Data Corporation	500
16	3/20/2006	SYSCO Corporation	100000
6	12/17/2008	Nike Inc.	75000
41	6/22/2009	The Kroger Co	1500
15	12/10/2012	Verizon Communications	2500
32	9/22/2007	L-3 Communications Hldgs.	1200
3	2/18/2008	CVS Caremark	100
35	3/7/2005	Time Warner Cable	500
31	7/4/2011	American Airlines - AMR	80500
6	5/4/2007	General Electric Company	900
28	10/6/2012	J.P. Morgan Chase & Co	300
37	1/23/2010	TJX Companies, Inc.	100000
13	2/24/2016	Avnet, Inc.	4500
45	1/11/2002	Honeywell International	10000
27	1/8/2012	CIGNA Corporation	5400
32	3/11/2007	J.P. Morgan Chase & Co	1200
45	6/8/2014	The Walt Disney Company	4500
45	11/27/2003	Altria Group Inc	8350
24	10/9/2003	Apple Computer, Inc	1200
5	8/7/2001	Google	4500
29	3/15/2005	Kohl's Corporation	100000
21	10/18/2007	The Kroger Co	300
14	8/13/2016	Eli Lilly and Co	100
11	5/18/2003	Goldman Sachs Group	9000
2	2/21/2013	Freddie Mac	8000
1	6/10/2015	Emerson Electric Co	100000
25	3/14/2015	The Allstate Corporation	80500
34	6/8/2014	United Services Automobile Association	500
32	3/25/2006	Rite Aid Corporation	100000
41	10/27/2002	United Services Automobile Association	100000
49	5/2/2010	Travelers Cos	1000
29	12/6/2001	International Paper Company	75000
48	12/28/2001	Altria Group Inc	100
47	5/19/2008	Intel Corporation	4500
45	4/7/2000	Kohl's Corporation	80500
43	9/3/2016	State Farm Insurance	500
35	5/4/2000	General Motors Corporation	8000
6	8/28/2012	Home Depot, Inc.	9000
22	3/26/2005	Express Scripts	8000
48	12/12/2007	McKesson Corporation	500
20	10/14/2013	Philip Morris International	4500
14	3/28/2010	The Walt Disney Company	8000
24	12/12/2012	The Dow Chemical Company	750
11	1/1/2002	Lockheed Martin Corporation	1000
16	12/26/2014	American Express Company	80500
27	2/3/2010	News Corp	4500
22	12/28/2009	McKesson Corporation	1000
24	12/3/2015	J.P. Morgan Chase & Co	80500
14	11/24/2014	Freddie Mac	97650
18	1/5/2015	Kohl's Corporation	300
45	2/28/2016	Wal-Mart Stores, Inc.	5400
22	2/21/2004	Intel Corporation	80500
2	5/15/2011	Cardinal Health, Inc	300
12	9/19/2008	McDonald's Corporation	300
31	5/7/2006	Manpower Inc.	300
41	7/14/2001	Comcast Corporation	1200
26	5/13/2016	Berkshire Hathaway	300
18	6/8/2001	L-3 Communications Hldgs.	80500
46	3/2/2005	United Services Automobile Association	100000
19	1/12/2006	The Coca-Cola Company	5400
32	4/16/2003	Best Buy Co., Inc.	200
33	8/20/2012	Fannie Mae	1000
43	10/12/2008	SYSCO Corporation	8350
23	2/8/2009	Goodyear Tire & Rubber	8000
9	8/18/2013	Prudential Financial, Inc	1000
38	4/5/2012	The Directv Group Inc	1000
18	2/1/2002	Berkshire Hathaway	5400
43	7/26/2003	Rite Aid Corporation	1200
12	6/4/2012	Emerson Electric Co	97650
8	6/15/2016	Marathon Oil Corp.	1200
7	4/4/2010	Procter & Gamble Co	4500
11	2/17/2006	FedEx Corporation	750
13	5/28/2012	Goldman Sachs Group	1200
12	2/14/2013	WellPoint Health Networks	9000
19	6/14/2014	The Boeing Company	75000
5	11/21/2009	Medco Health Solutions Inc	1200
18	8/22/2003	J.C. Penney Company, Inc.	8350
32	4/13/2001	FedEx Corporation	100000
35	8/4/2008	Rite Aid Corporation	500
20	10/2/2007	Goldman Sachs Group	10000
22	2/17/2009	Pfizer Inc.	1200
5	2/4/2015	Berkshire Hathaway	1500
19	4/1/2005	Bank of America Corporation	2500
11	7/6/2013	Supervalu Inc	900
49	9/27/2007	DuPont	1200
8	2/24/2013	DuPont	100
35	7/22/2009	The Directv Group Inc	5400
37	3/21/2004	International Assets Holding	100000
15	2/5/2016	GMAC	8350
21	10/14/2015	Intel Corporation	8000
35	9/4/2016	Coca-Cola Enterprises	2500
41	3/9/2009	Enterprise GP Holdings	2500
49	8/18/2009	Wal-Mart Stores, Inc.	2500
44	9/7/2012	UAL Corporation(United Airlines)	750
37	5/2/2012	Medco Health Solutions Inc	100
39	4/19/2013	3M Company	500
22	12/28/2000	Sprint	2500
25	1/26/2014	Lockheed Martin Corporation	100000
35	11/12/2001	Fluor Corporation	4500
47	8/4/2014	Google	300
26	6/18/2013	UAL Corporation(United Airlines)	80500
47	12/9/2003	Goodyear Tire & Rubber	5400
17	3/2/2002	MetLife, Inc.	75000
6	6/23/2007	Google	300
25	11/17/2007	Kimberly-Clark Corp	100
32	2/2/2003	Home Depot, Inc.	8350
32	6/16/2006	PepsiCo, Inc.	1500
25	5/28/2009	WellPoint Health Networks	750
26	11/9/2010	The PNC Financial Services Group	97650
43	8/2/2006	Oracle Corporation	4500
16	12/27/2008	Best Buy Co., Inc.	8350
8	1/16/2003	General Dynamics Corporation	4500
23	9/15/2005	AT&T Corp	500
19	8/26/2001	Rite Aid Corporation	200
31	2/18/2012	Ingram Micro	80500
45	2/20/2007	Emerson Electric Co	4500
46	2/9/2011	Coca-Cola Enterprises	1500
5	12/26/2016	Medco Health Solutions Inc	75000
26	1/26/2013	Prudential Financial, Inc	10000
24	6/20/2003	Amerada Hess Corporation	750
34	2/17/2001	Google	1200
12	8/20/2003	Nike Inc.	5400
14	1/27/2007	Kimberly-Clark Corp	1500
19	1/6/2000	Time Warner Inc.	97650
6	7/27/2011	Best Buy Co., Inc.	1200
49	11/9/2009	Emerson Electric Co	10000
37	9/20/2011	The Walt Disney Company	100000
6	5/19/2009	FPL Group Inc	8350
6	11/28/2004	American Express Company	1000
11	8/4/2005	Johnson & Johnson	100000
40	10/24/2002	Delta Air Lines Inc	8000
40	5/3/2007	Sprint	9000
13	5/10/2000	Emerson Electric Co	1500
37	6/22/2004	Travelers Cos	1500
11	12/28/2009	Time Warner Inc.	500
14	1/14/2008	Bristol-Myers Squibb Co.	8000
41	4/3/2002	General Motors Corporation	900
26	3/3/2007	The Northwestern Mutual Life Insurance Company	2500
28	10/23/2015	Dell, Inc	750
43	4/1/2014	ConocoPhillips	4500
43	5/6/2016	Microsoft Corporation	1500
41	6/10/2015	Pfizer Inc.	75000
14	4/20/2002	Pfizer Inc.	100
1	6/6/2009	MassMutual Financial Group	75000
30	12/17/2005	The Allstate Corporation	200
44	9/15/2002	General Motors Corporation	5400
10	9/6/2015	Eli Lilly and Co	100000
25	3/5/2009	United Health Group Inc	5400
27	7/3/2009	Express Scripts	80500
41	11/23/2006	United Services Automobile Association	1200
47	1/20/2006	Fannie Mae	200
14	1/6/2014	Emerson Electric Co	300
37	7/23/2004	FPL Group Inc	500
28	11/2/2012	Publix Super Markets	1500
46	9/26/2008	WellPoint Health Networks	1000
24	7/28/2014	Humana Inc.	100000
29	8/15/2002	Health Net, Inc.	200
30	9/9/2001	UAL Corporation(United Airlines)	900
49	5/18/2008	New York Life Insurance Company	100
43	1/27/2003	International Paper Company	2500
43	8/5/2000	Aetna Inc.	750
40	4/1/2006	Ingram Micro	1000
48	8/18/2001	United Health Group Inc	75000
15	5/8/2015	State Farm Insurance	500
22	6/3/2015	Southern Company	80500
2	9/21/2001	GMAC	9000
17	12/12/2008	TJX Companies, Inc.	900
42	2/15/2003	Whirlpool Corporation	900
15	10/4/2016	Nike Inc.	100000
28	8/2/2011	Home Depot, Inc.	8000
21	12/26/2015	American Airlines - AMR	9000
47	7/12/2011	TJX Companies, Inc.	100
22	1/4/2007	General Dynamics Corporation	100000
9	12/8/2006	Exelon Corporation	10000
22	2/12/2009	The Boeing Company	1500
32	2/2/2016	New York Life Insurance Company	1500
38	7/25/2010	American Airlines - AMR	1000
20	11/25/2014	The Northwestern Mutual Life Insurance Company	500
37	11/5/2008	News Corp	1500
19	3/10/2004	United Parcel Service of America, Inc	900
16	5/23/2005	Manpower Inc.	5400
7	3/13/2015	Humana Inc.	8000
29	10/14/2012	Nike Inc.	8350
17	4/7/2007	Comcast Corporation	4500
9	10/4/2005	Alcoa	8000
22	10/13/2000	GMAC	9000
19	7/26/2008	Tesoro Petroleum Corp	10000
6	3/16/2008	State Farm Insurance	8000
44	11/16/2009	Humana Inc.	8350
9	4/14/2001	News Corp	200
25	12/11/2005	Cardinal Health, Inc	5400
9	12/25/2016	American Express Company	1200
25	8/17/2004	FedEx Corporation	100000
34	3/20/2016	Sears Holdings Corporation	200
18	2/4/2008	Nationwide Mutual Insurance Co	300
24	1/14/2002	General Motors Corporation	100
48	2/11/2012	PepsiCo, Inc.	8000
17	2/15/2010	Liberty Mutual	750
42	11/20/2015	International Assets Holding	750
5	5/13/2008	CVS Caremark	97650
16	3/22/2002	Southern Company	80500
10	1/9/2010	GMAC	100000
31	11/27/2003	Safeway Inc.	80500
40	8/15/2011	Ford Motor Company	75000
11	4/4/2010	General Electric Company	1500
1	12/18/2016	HCA Inc.	9000
11	11/23/2003	Costco Wholesale Corp.	5400
45	10/16/2015	Comcast Corporation	2500
42	9/19/2012	Fannie Mae	75000
21	7/11/2010	Johnson & Johnson	1200
5	7/14/2001	Raytheon Company	500
27	6/28/2009	TJX Companies, Inc.	2500
45	11/20/2013	Eli Lilly and Co	1000
46	11/10/2008	Kraft Foods	8000
19	8/11/2002	Alcoa	2500
46	9/3/2005	FedEx Corporation	1000
18	6/16/2016	TJX Companies, Inc.	4500
14	6/22/2000	Avnet, Inc.	300
43	4/10/2013	Raytheon Company	75000
29	2/3/2015	Staples, Inc.	1200
11	2/26/2007	International Assets Holding	200
15	3/1/2001	Travelers Cos	750
40	2/12/2007	Time Warner Inc.	5400
47	4/10/2006	MetLife, Inc.	8000
24	10/11/2007	Kraft Foods	1500
40	5/8/2011	Costco Wholesale Corp.	1000
35	4/13/2012	CIGNA Corporation	2500
35	8/19/2008	Cardinal Health, Inc	75000
12	9/27/2003	Travelers Cos	1200
20	2/3/2003	General Motors Corporation	75000
38	8/23/2006	U.S. Bancorp	1500
19	6/1/2005	State Farm Insurance	750
12	2/15/2016	Publix Super Markets	80500
19	8/23/2010	Nike Inc.	100000
36	3/21/2006	Hewlett-Packard Company	9000
31	10/15/2002	Bristol-Myers Squibb Co.	900
38	8/3/2001	International Assets Holding	97650
41	6/11/2001	Freddie Mac	100
33	7/14/2002	Hewlett-Packard Company	2500
1	1/14/2012	Bristol-Myers Squibb Co.	300
22	5/4/2003	Google	1200
39	4/9/2002	ChevronTexaco Corporation	9000
47	10/28/2003	MassMutual Financial Group	10000
1	7/13/2010	Whirlpool Corporation	100
5	1/22/2004	General Dynamics Corporation	4500
21	7/27/2007	Amerada Hess Corporation	1000
49	10/7/2005	Sunoco Inc	200
35	7/10/2005	CIGNA Corporation	900
18	10/10/2013	McDonald's Corporation	500
11	2/14/2008	News Corp	5400
